id,table_id:id,name,description,element_char,element_float,element_percent,start_date,end_date
element_2387,sunat_tabla_34,2E0701,Siniestros de primas de seguros (netos),Siniestros de primas de seguros (netos),,,,
element_2388,sunat_tabla_34,2E0702,Siniestros de reaseguros aceptados (netos),Siniestros de reaseguros aceptados (netos),,,,
element_2389,sunat_tabla_34,2E0703,Siniestros de primas cedidas (netos),Siniestros de primas cedidas (netos),,,,
element_2390,sunat_tabla_34,2E0704,Recuperos y Salvamentos,Recuperos y Salvamentos,,,,
element_2391,sunat_tabla_34,2E0705,Ajuste de Reservas para Riesgos Catastróficos,Ajuste de Reservas para Riesgos Catastróficos,,,,
element_2392,sunat_tabla_34,2E0706,SINIESTROS INCURRIDOS (NETOS),SINIESTROS INCURRIDOS (NETOS),,,,
element_2393,sunat_tabla_34,2E0901,RESULTADO TECNICO BRUTO,RESULTADO TECNICO BRUTO,,,,
element_2394,sunat_tabla_34,2E1001,Comisiones sobre Primas de Seguros (netas),Comisiones sobre Primas de Seguros (netas),,,,
element_2395,sunat_tabla_34,2E1002,Comisiones sobre Reaseguro Aceptado (netas),Comisiones sobre Reaseguro Aceptado (netas),,,,
element_2396,sunat_tabla_34,2E1003,Comisiones de Primas Cedidas (netas),Comisiones de Primas Cedidas (netas),,,,
element_2397,sunat_tabla_34,2E1004,Ingresos Técnicos Diversos,Ingresos Técnicos Diversos,,,,
element_2398,sunat_tabla_34,2E1005,Gastos Técnicos Diversos,Gastos Técnicos Diversos,,,,
element_2399,sunat_tabla_34,2E1007,COMISIONES (NETAS),COMISIONES (NETAS),,,,
element_2400,sunat_tabla_34,2E1008,"Ingresos (Egresos) Diversos, neto","Ingresos (Egresos) Diversos, neto",,,,
element_2401,sunat_tabla_34,2E1101,RESULTADO TÉCNICO,RESULTADO TÉCNICO,,,,
element_2402,sunat_tabla_34,2E1201,Ingresos de Inversiones y Otros Ingresos Financieros,Ingresos de Inversiones y Otros Ingresos Financieros,,,,
element_2403,sunat_tabla_34,2E1202,Gastos de inversiones y financieros.,Gastos de inversiones y financieros.,,,,
element_2404,sunat_tabla_34,2E1204,Provisiones para activos no corrientes mantenidos para la venta,Provisiones para activos no corrientes mantenidos para la venta,,,,
element_2405,sunat_tabla_34,2E1301,RESULTADO DE INVERSIONES,RESULTADO DE INVERSIONES,,,,
element_2406,sunat_tabla_34,2E1401,Gastos de Administración (Neto de Ingresos por Servicios y Otros),Gastos de Administración (Neto de Ingresos por Servicios y Otros),,,,
element_2407,sunat_tabla_34,2E1508,RESULTADO DE OPERACIÓN ANTES DE IMPUESTO A LA RENTA,RESULTADO DE OPERACIÓN ANTES DE IMPUESTO A LA RENTA,,,,
element_2408,sunat_tabla_34,2E1602,Impuesto a la Renta ,Impuesto a la Renta ,,,,
element_2409,sunat_tabla_34,2E2101,UTILIDAD (PÉRDIDA) NETA DEL EJERCICIO,UTILIDAD (PÉRDIDA) NETA DEL EJERCICIO,,,,
element_2410,sunat_tabla_34,2F0101,TOTAL INGRESOS POR INTERESES,TOTAL INGRESOS POR INTERESES,,,,
element_2411,sunat_tabla_34,2F0208,Disponible,Disponible,,,,
element_2412,sunat_tabla_34,2F0209,Fondos interbancarios,Fondos interbancarios,,,,
element_2413,sunat_tabla_34,2F0212,Cartera de créditos directos ,Cartera de créditos directos ,,,,
element_2414,sunat_tabla_34,2F0213,Cuentas por cobrar,Cuentas por cobrar,,,,
element_2415,sunat_tabla_34,2F0218,Otros ingresos financieros ,Otros ingresos financieros ,,,,
element_2416,sunat_tabla_34,2F0225,Resultado por operaciones de cobertura,Resultado por operaciones de cobertura,,,,
element_2417,sunat_tabla_34,2F0226,Inversiones a valor razonable con cambios en resultados,Inversiones a valor razonable con cambios en resultados,,,,
element_2418,sunat_tabla_34,2F0227,Inversiones disponibles para la venta,Inversiones disponibles para la venta,,,,
element_2419,sunat_tabla_34,2F0228,Inversiones a vencimiento,Inversiones a vencimiento,,,,
element_2420,sunat_tabla_34,2F0301,TOTAL GASTOS POR INTERESES,TOTAL GASTOS POR INTERESES,,,,
element_2421,sunat_tabla_34,2F0404,Adeudos y obligaciones financieras ,Adeudos y obligaciones financieras ,,,,
element_2422,sunat_tabla_34,2F0407,Prima al fondo de seguro de deposito,Prima al fondo de seguro de deposito,,,,
element_2423,sunat_tabla_34,2F0409,Obligaciones con el público,Obligaciones con el público,,,,
element_2424,sunat_tabla_34,2F0410,Fondos interbancarios,Fondos interbancarios,,,,
element_2425,sunat_tabla_34,2F0412,Depósitos de empresas del sistema financiero y organismos financieros internacionales,Depósitos de empresas del sistema financiero y organismos financieros internacionales,,,,
element_2426,sunat_tabla_34,2F0414,Adeudos y Obligaciones con Instituciones Financieras del Exter. y Organ. Financ. Internac. ,Adeudos y Obligaciones con Instituciones Financieras del Exter. y Organ. Financ. Internac. ,,,,
element_2427,sunat_tabla_34,2F0415,Otros Adeudos y Obligaciones del País y del Exterior ,Otros Adeudos y Obligaciones del País y del Exterior ,,,,
element_2428,sunat_tabla_34,2F0416,Intereses de cuentas por pagar,Intereses de cuentas por pagar,,,,
element_2429,sunat_tabla_34,2F0417,"Valores, Títulos y Obligaciones en Circulación","Valores, Títulos y Obligaciones en Circulación",,,,
element_2430,sunat_tabla_34,2F0418,Comisiones y otros cargos por adeudos y obligaciones financieras,Comisiones y otros cargos por adeudos y obligaciones financieras,,,,
element_2431,sunat_tabla_34,2F0421,Otros Gastos Financieros,Otros Gastos Financieros,,,,
element_2432,sunat_tabla_34,2F0427,Resultado por operaciones de cobertura,Resultado por operaciones de cobertura,,,,
element_2433,sunat_tabla_34,2F0429,Adeudos y obligaciones con el Banco Central de Reserva del Perú,Adeudos y obligaciones con el Banco Central de Reserva del Perú,,,,
element_2434,sunat_tabla_34,2F0430,Adeudos y obligaciones del sistema financiero del país,Adeudos y obligaciones del sistema financiero del país,,,,
element_2435,sunat_tabla_34,2F0906,DEPRECIACIONES Y AMORTIZACIONES,DEPRECIACIONES Y AMORTIZACIONES,,,,
element_2436,sunat_tabla_34,2F1302,RESULTADO DEL EJERCICIO ANTES DE IMPUESTO A LA RENTA,RESULTADO DEL EJERCICIO ANTES DE IMPUESTO A LA RENTA,,,,
element_2437,sunat_tabla_34,2F1403,IMPUESTO A LA RENTA,IMPUESTO A LA RENTA,,,,
element_2438,sunat_tabla_34,2F1901,RESULTADO NETO DEL EJERCICIO,RESULTADO NETO DEL EJERCICIO,,,,
element_2439,sunat_tabla_34,2F2301,MARGEN FINANCIERO BRUTO,MARGEN FINANCIERO BRUTO,,,,
element_2440,sunat_tabla_34,2F2306,(-) Provisiones para créditos directos,(-) Provisiones para créditos directos,,,,
element_2441,sunat_tabla_34,2F2401,MARGEN FINANCIERO NETO,MARGEN FINANCIERO NETO,,,,
element_2442,sunat_tabla_34,2F2402,INGRESOS POR SERVICIOS FINANCIEROS ,INGRESOS POR SERVICIOS FINANCIEROS ,,,,
element_2443,sunat_tabla_34,2F2403,Ingresos por créditos indirectos,Ingresos por créditos indirectos,,,,
element_2444,sunat_tabla_34,2F2404,Ingresos por Fideicomisos y Comisiones de Confianza,Ingresos por Fideicomisos y Comisiones de Confianza,,,,
element_2445,sunat_tabla_34,2F2405,Ingresos Diversos ,Ingresos Diversos ,,,,
element_2446,sunat_tabla_34,2F2501,GASTOS POR SERVICIOS FINANCIEROS,GASTOS POR SERVICIOS FINANCIEROS,,,,
element_2447,sunat_tabla_34,2F2502,Gastos por créditos indirectos,Gastos por créditos indirectos,,,,
element_2448,sunat_tabla_34,2F2503,Gastos por Fideicomisos y Comisiones de Confianza,Gastos por Fideicomisos y Comisiones de Confianza,,,,
element_2449,sunat_tabla_34,2F2504,Gastos Diversos,Gastos Diversos,,,,
element_2450,sunat_tabla_34,2F2505,MARGEN FINANCIERO NETO DE INGRESOS Y GASTOS POR SERVICIOS FINANCIEROS,MARGEN FINANCIERO NETO DE INGRESOS Y GASTOS POR SERVICIOS FINANCIEROS,,,,
element_2451,sunat_tabla_34,2F2506,RESULTADO POR OPERACIONES FINANCIERAS (ROF),RESULTADO POR OPERACIONES FINANCIERAS (ROF),,,,
element_2452,sunat_tabla_34,2F2507, Inversiones a valor razonable con cambios en resultados, Inversiones a valor razonable con cambios en resultados,,,,
element_2453,sunat_tabla_34,2F2508, Inversiones en comodities, Inversiones en comodities,,,,
element_2454,sunat_tabla_34,2F2509,Inversiones disponibles para la venta,Inversiones disponibles para la venta,,,,
element_2455,sunat_tabla_34,2F2510,Derivados de negociación,Derivados de negociación,,,,
element_2456,sunat_tabla_34,2F2511,Resultado por operaciones de cobertura,Resultado por operaciones de cobertura,,,,
element_2457,sunat_tabla_34,2F2512,Ganancias (pérdidas) en participaciones,Ganancias (pérdidas) en participaciones,,,,
element_2458,sunat_tabla_34,2F2513,Utilidad- pérdida en diferencia de cambio,Utilidad- pérdida en diferencia de cambio,,,,
element_2459,sunat_tabla_34,2F2514,Otros,Otros,,,,
element_2460,sunat_tabla_34,2F2601,MARGEN OPERACIONAL,MARGEN OPERACIONAL,,,,
element_2461,sunat_tabla_34,2F2603,Gastos de Personal y Directorio,Gastos de Personal y Directorio,,,,
element_2462,sunat_tabla_34,2F2604,Gastos por Servicios Recibidos de Terceros,Gastos por Servicios Recibidos de Terceros,,,,
element_2463,sunat_tabla_34,2F2605,Impuestos y Contribuciones,Impuestos y Contribuciones,,,,
element_2464,sunat_tabla_34,2F2701,MARGEN OPERACIONAL NETO ,MARGEN OPERACIONAL NETO ,,,,
element_2465,sunat_tabla_34,2F2703,Provisiones para Incobrabilidad de cuentas por cobrar,Provisiones para Incobrabilidad de cuentas por cobrar,,,,
element_2466,sunat_tabla_34,2F2704,"Provisión para bienes realizable, recibidos en pago, recuperados y adjudicados y otros","Provisión para bienes realizable, recibidos en pago, recuperados y adjudicados y otros",,,,
element_2467,sunat_tabla_34,2F2705,Provisiones para créditos indirectos,Provisiones para créditos indirectos,,,,
element_2468,sunat_tabla_34,2F2709,Provisiones para litigios y demandas,Provisiones para litigios y demandas,,,,
element_2469,sunat_tabla_34,2F2710,Otras provisiones,Otras provisiones,,,,
element_2470,sunat_tabla_34,2F2713,Deterioro de inversiones,Deterioro de inversiones,,,,
element_2471,sunat_tabla_34,2F2714,"Deterioro de inmuebles, mobiliario y equipo","Deterioro de inmuebles, mobiliario y equipo",,,,
element_2472,sunat_tabla_34,2F2715,Deterioro de activos intangibles,Deterioro de activos intangibles,,,,
element_2473,sunat_tabla_34,2F2716,Provisión para activos no corrientes mantenidos para la venta,Provisión para activos no corrientes mantenidos para la venta,,,,
element_2474,sunat_tabla_34,2F2801,RESULTADO DE OPERACIÓN,RESULTADO DE OPERACIÓN,,,,
element_2475,sunat_tabla_34,2F2802,Otros ingresos y egresos,Otros ingresos y egresos,,,,
element_2476,sunat_tabla_34,2G01ST,Ingresos de actividades ordinarias,Ingresos de actividades ordinarias,,,,
element_2477,sunat_tabla_34,2G0201,Costo de Ventas ,Costo de Ventas ,,,,
element_2478,sunat_tabla_34,2G02ST,Ganancia (Pérdida) Bruta,Ganancia (Pérdida) Bruta,,,,
element_2479,sunat_tabla_34,2G0301,Gastos de Administración,Gastos de Administración,,,,
element_2480,sunat_tabla_34,2G0302,Gastos de Ventas y Distribución,Gastos de Ventas y Distribución,,,,
element_2481,sunat_tabla_34,2G03ST,Ganancia (Pérdida) por actividades de operación,Ganancia (Pérdida) por actividades de operación,,,,
element_2482,sunat_tabla_34,2G0401,Ingresos Financieros,Ingresos Financieros,,,,
element_2483,sunat_tabla_34,2G0402,Gastos Financieros,Gastos Financieros,,,,
element_2484,sunat_tabla_34,2G0403,Otros Ingresos Operativos,Otros Ingresos Operativos,,,,
element_2485,sunat_tabla_34,2G0404,Otros Gastos Operativos,Otros Gastos Operativos,,,,
element_2486,sunat_tabla_34,2G0407,Ganancia (Pérdida) de la baja en Activos Financieros medidos al Costo Amortizado,Ganancia (Pérdida) de la baja en Activos Financieros medidos al Costo Amortizado,,,,
element_2487,sunat_tabla_34,2G0410,Diferencias de Cambio neto,Diferencias de Cambio neto,,,,
element_2488,sunat_tabla_34,2G0411,Ganancias (Pérdidas) que surgen de la Diferencia entre el Valor Libro Anterior y el Valor Justo de Activos Financieros Reclasificados Medidos a Valor Razonable,Ganancias (Pérdidas) que surgen de la Diferencia entre el Valor Libro Anterior y el Valor Justo de Activos Financieros Reclasificados Medidos a Valor Razonable,,,,
element_2489,sunat_tabla_34,2G0412,Otras ganancias (pérdidas),Otras ganancias (pérdidas),,,,
element_2490,sunat_tabla_34,2G0413,Diferencia entre el importe en libros de los activos distribuidos y el importe en libros del dividendo a pagar,Diferencia entre el importe en libros de los activos distribuidos y el importe en libros del dividendo a pagar,,,,
element_2491,sunat_tabla_34,2G0414,"Otros ingresos (gastos) de las subsidiarias,negocios conjuntos y asociadas","Otros ingresos (gastos) de las subsidiarias,negocios conjuntos y asociadas",,,,
element_2492,sunat_tabla_34,2G04ST,Resultado antes de Impuesto a las Ganancias,Resultado antes de Impuesto a las Ganancias,,,,
element_2493,sunat_tabla_34,2G0502,Gasto por Impuesto a las Ganancias,Gasto por Impuesto a las Ganancias,,,,
element_2494,sunat_tabla_34,2G0503,Ganancia (Pérdida) Neta de Operaciones Continuadas,Ganancia (Pérdida) Neta de Operaciones Continuadas,,,,
element_2495,sunat_tabla_34,2G0504,"Ganancia (pérdida) procedente de operaciones discontinuadas, neta del impuesto a las ganancias ","Ganancia (pérdida) procedente de operaciones discontinuadas, neta del impuesto a las ganancias ",,,,
element_2496,sunat_tabla_34,2G07ST,Ganancia (Pérdida) Neta del Ejercicio,Ganancia (Pérdida) Neta del Ejercicio,,,,
element_2497,sunat_tabla_34,2G0905,Básica por acción ordinaria en operaciones continuadas,Básica por acción ordinaria en operaciones continuadas,,,,
element_2498,sunat_tabla_34,2G0906,Básica por Acción de Inversión en Operaciones Continuadas,Básica por Acción de Inversión en Operaciones Continuadas,,,,
element_2499,sunat_tabla_34,2G0907,Diluida por acción ordinaria en operaciones continuadas,Diluida por acción ordinaria en operaciones continuadas,,,,
element_2500,sunat_tabla_34,2G0908,Diluida por Acción de Inversión en Operaciones Continuadas,Diluida por Acción de Inversión en Operaciones Continuadas,,,,
element_2501,sunat_tabla_34,2G0909,Básica por acción ordinaria en operaciones discontinuadas,Básica por acción ordinaria en operaciones discontinuadas,,,,
element_2502,sunat_tabla_34,2G0910,Básica por Acción de Inversión en Operaciones Discontinuadas,Básica por Acción de Inversión en Operaciones Discontinuadas,,,,
element_2503,sunat_tabla_34,2G0911,Ganancias (pérdida) básica por acción ordinaria,Ganancias (pérdida) básica por acción ordinaria,,,,
element_2504,sunat_tabla_34,2G0912,Ganancias (Pérdida) Básica por Acción Inversión,Ganancias (Pérdida) Básica por Acción Inversión,,,,
element_2505,sunat_tabla_34,2G0913,Diluida por acción ordinaria en operaciones discontinuadas,Diluida por acción ordinaria en operaciones discontinuadas,,,,
element_2506,sunat_tabla_34,2G0914,Diluida por Acción de Inversión en Operaciones Discontinuadas,Diluida por Acción de Inversión en Operaciones Discontinuadas,,,,
element_2507,sunat_tabla_34,2G0915,Ganancias (pérdida) diluida por acción ordinaria,Ganancias (pérdida) diluida por acción ordinaria,,,,
element_2508,sunat_tabla_34,2G0916,Ganancias (Pérdida) Diluida por Acción Inversión,Ganancias (Pérdida) Diluida por Acción Inversión,,,,
element_2509,sunat_tabla_34,2T0101,Intereses ganados,Intereses ganados,,,,
element_2510,sunat_tabla_34,2T0102,Alquileres ganados,Alquileres ganados,,,,
element_2511,sunat_tabla_34,2T0103,Venta de activos en titulizados,Venta de activos en titulizados,,,,
element_2512,sunat_tabla_34,2T0104,Otros ingresos operacionales,Otros ingresos operacionales,,,,
element_2513,sunat_tabla_34,2T01ST,TOTAL INGRESOS OPERACIONALES,TOTAL INGRESOS OPERACIONALES,,,,
element_2514,sunat_tabla_34,2T0201,Costo de servicio,Costo de servicio,,,,
element_2515,sunat_tabla_34,2T0202,Intereses de obligaciones emitidas por titulización,Intereses de obligaciones emitidas por titulización,,,,
element_2516,sunat_tabla_34,2T0203,Costo neto de venta de activos titulizados,Costo neto de venta de activos titulizados,,,,
element_2517,sunat_tabla_34,2T0204,Otros costos operacionales,Otros costos operacionales,,,,
element_2518,sunat_tabla_34,2T020T,RESULTADO OPERACIONAL,RESULTADO OPERACIONAL,,,,
element_2519,sunat_tabla_34,2T02ST,TOTAL COSTOS OPERACIONALES,TOTAL COSTOS OPERACIONALES,,,,
element_2520,sunat_tabla_34,2T0301,Ingresos financieros,Ingresos financieros,,,,
element_2521,sunat_tabla_34,2T0302,Gastos financieros,Gastos financieros,,,,
element_2522,sunat_tabla_34,2T0303,Venta de valores,Venta de valores,,,,
element_2523,sunat_tabla_34,2T0304,Costo neto de venta de valores,Costo neto de venta de valores,,,,
element_2524,sunat_tabla_34,2T0305,Otros ingresos (gastos),Otros ingresos (gastos),,,,
element_2525,sunat_tabla_34,2T0306,Resultado por exposición a la inflación,Resultado por exposición a la inflación,,,,
element_2526,sunat_tabla_34,2T03ST,RESULTADO ANTES DE IMPUESTO A LA RENTA,RESULTADO ANTES DE IMPUESTO A LA RENTA,,,,
element_2527,sunat_tabla_34,2T0401,Impuesto a la renta,Impuesto a la renta,,,,
element_2528,sunat_tabla_34,2T04ST,RESULTADO ANTES DE PARTIDAS EXTRAORDINARIAS,RESULTADO ANTES DE PARTIDAS EXTRAORDINARIAS,,,,
element_2529,sunat_tabla_34,2T0501,Ingresos extraordinarios,Ingresos extraordinarios,,,,
element_2530,sunat_tabla_34,2T0502,Gastos extraordinarios,Gastos extraordinarios,,,,
element_2531,sunat_tabla_34,2T05ST,RESULTADO DEL EJERCICIO,RESULTADO DEL EJERCICIO,,,,
element_2532,sunat_tabla_34,3A0101,Cobranza de comisiones,Cobranza de comisiones,,,,
element_2533,sunat_tabla_34,3A0104,Otros Cobros de Efectivo Relativos a la Actividad,Otros Cobros de Efectivo Relativos a la Actividad,,,,
element_2534,sunat_tabla_34,3A0105,Remuneraciones y Beneficios Sociales,Remuneraciones y Beneficios Sociales,,,,
element_2535,sunat_tabla_34,3A0106,Tributos y Aportaciones,Tributos y Aportaciones,,,,
element_2536,sunat_tabla_34,3A0108,Otros Pagos de Efectivo Relativos a la Actividad ,Otros Pagos de Efectivo Relativos a la Actividad ,,,,
element_2537,sunat_tabla_34,3A0109,Proveedores ,Proveedores ,,,,
element_2538,sunat_tabla_34,3A01ST,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Operación,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Operación,,,,
element_2539,sunat_tabla_34,3A0201,Venta de Valores,Venta de Valores,,,,
element_2540,sunat_tabla_34,3A0202,"Venta de Intangibles e Inmuebles, Maquinaria y Equipo","Venta de Intangibles e Inmuebles, Maquinaria y Equipo",,,,
element_2541,sunat_tabla_34,3A0204,Otros Cobros de Efectivo Relativos a la Actividad,Otros Cobros de Efectivo Relativos a la Actividad,,,,
element_2542,sunat_tabla_34,3A0205,Compra de Valores ,Compra de Valores ,,,,
element_2543,sunat_tabla_34,3A0206,"Compra de Intangibles e Inmuebles, Maquinaria y Equipo","Compra de Intangibles e Inmuebles, Maquinaria y Equipo",,,,
element_2544,sunat_tabla_34,3A0208,Otros Pagos de Efectivo Relativos a la Actividad ,Otros Pagos de Efectivo Relativos a la Actividad ,,,,
element_2545,sunat_tabla_34,3A0220,Ampliación de Valores de Encaje,Ampliación de Valores de Encaje,,,,
element_2546,sunat_tabla_34,3A0235,Devolución de Encaje,Devolución de Encaje,,,,
element_2547,sunat_tabla_34,3A02ST,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Inversión,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Inversión,,,,
element_2548,sunat_tabla_34,3A0301,Emisión de Acciones o Nuevos Aportes,Emisión de Acciones o Nuevos Aportes,,,,
element_2549,sunat_tabla_34,3A0303,Otros Ingresos de Efectivo Relativos a la Actividad,Otros Ingresos de Efectivo Relativos a la Actividad,,,,
element_2550,sunat_tabla_34,3A0305,Dividendos y otras Distribuciones,Dividendos y otras Distribuciones,,,,
element_2551,sunat_tabla_34,3A0306,Otros Pagos de Efectivo Relativos a la Actividad,Otros Pagos de Efectivo Relativos a la Actividad,,,,
element_2552,sunat_tabla_34,3A0308,Préstamos Bancarios a corto y largo plazo,Préstamos Bancarios a corto y largo plazo,,,,
element_2553,sunat_tabla_34,3A0315,Amortización de Préstamos Bancarios Obtenidos ,Amortización de Préstamos Bancarios Obtenidos ,,,,
element_2554,sunat_tabla_34,3A0319,Recursos provenientes de emisión de títulos valores,Recursos provenientes de emisión de títulos valores,,,,
element_2555,sunat_tabla_34,3A0320,Préstamos de Vinculadas ,Préstamos de Vinculadas ,,,,
element_2556,sunat_tabla_34,3A0321,Amortización de Préstamos de Vinculados ,Amortización de Préstamos de Vinculados ,,,,
element_2557,sunat_tabla_34,3A03ST,Aumento (Dism) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Financiación,Aumento (Dism) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Financiación,,,,
element_2558,sunat_tabla_34,3A0401,Aumento (Disminución) Neto de Efectivo y Equivalente de Efectivo,Aumento (Disminución) Neto de Efectivo y Equivalente de Efectivo,,,,
element_2559,sunat_tabla_34,3A0402,Saldo Efectivo y Equivalente de Efectivo al Inicio del Ejercicio,Saldo Efectivo y Equivalente de Efectivo al Inicio del Ejercicio,,,,
element_2560,sunat_tabla_34,3A04ST,Saldo Efectivo y Equivalente de Efectivo al Finalizar el Periodo,Saldo Efectivo y Equivalente de Efectivo al Finalizar el Periodo,,,,
element_2561,sunat_tabla_34,3C0101,Venta de Bienes o Servicios (Ingresos Operacionales),Venta de Bienes o Servicios (Ingresos Operacionales),,,,
element_2562,sunat_tabla_34,3C0103,Intereses y Rendimientos (no incluidos en la Actividad de Inversión),Intereses y Rendimientos (no incluidos en la Actividad de Inversión),,,,
element_2563,sunat_tabla_34,3C0104,Otros Cobros de Efectivo Relativos a la Actividad,Otros Cobros de Efectivo Relativos a la Actividad,,,,
element_2564,sunat_tabla_34,3C0105,Remuneraciones y Beneficios Sociales,Remuneraciones y Beneficios Sociales,,,,
element_2565,sunat_tabla_34,3C0106,Tributos,Tributos,,,,
element_2566,sunat_tabla_34,3C0107,Intereses y Rendimientos (no incluidos en la Actividad de Financiación),Intereses y Rendimientos (no incluidos en la Actividad de Financiación),,,,
element_2567,sunat_tabla_34,3C0108,Otros Pagos de Efectivo Relativos a la Actividad ,Otros Pagos de Efectivo Relativos a la Actividad ,,,,
element_2568,sunat_tabla_34,3C0109,Proveedores de Bienes y Servicios,Proveedores de Bienes y Servicios,,,,
element_2569,sunat_tabla_34,3C0110,Honorarios y Comisiones,Honorarios y Comisiones,,,,
element_2570,sunat_tabla_34,3C0111,Dividendos (no incluidos en la Actividad de Inversión),Dividendos (no incluidos en la Actividad de Inversión),,,,
element_2571,sunat_tabla_34,3C0112,Regalías,Regalías,,,,
element_2572,sunat_tabla_34,3C0113,Regalías,Regalías,,,,
element_2573,sunat_tabla_34,3C01ST,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Operación,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Operación,,,,
element_2574,sunat_tabla_34,3C0201,Venta de Inversiones Financieras,Venta de Inversiones Financieras,,,,
element_2575,sunat_tabla_34,3C0202,"Venta de Inmuebles, Maquinaria y Equipo","Venta de Inmuebles, Maquinaria y Equipo",,,,
element_2576,sunat_tabla_34,3C0203,Venta de Activos Intangibles,Venta de Activos Intangibles,,,,
element_2577,sunat_tabla_34,3C0204,Otros Cobros de Efectivo Relativos a la Actividad,Otros Cobros de Efectivo Relativos a la Actividad,,,,
element_2578,sunat_tabla_34,3C0205,Compra de Inversiones Financieras,Compra de Inversiones Financieras,,,,
element_2579,sunat_tabla_34,3C0206,"Compra de Inmuebles, Maquinaria y Equipo","Compra de Inmuebles, Maquinaria y Equipo",,,,
element_2580,sunat_tabla_34,3C0207,Compra y desarrollo de Activos Intangibles ,Compra y desarrollo de Activos Intangibles ,,,,
element_2581,sunat_tabla_34,3C0208,Otros Pagos de Efectivo Relativos a la Actividad ,Otros Pagos de Efectivo Relativos a la Actividad ,,,,
element_2582,sunat_tabla_34,3C0209,Prestamos a Partes Relacionadas,Prestamos a Partes Relacionadas,,,,
element_2583,sunat_tabla_34,3C0210,Intereses y Rendimientos,Intereses y Rendimientos,,,,
element_2584,sunat_tabla_34,3C0211,Dividendos,Dividendos,,,,
element_2585,sunat_tabla_34,3C0212,Prestamos a Partes Relacionadas,Prestamos a Partes Relacionadas,,,,
element_2586,sunat_tabla_34,3C0213,Venta de Inversiones Inmobiliarias,Venta de Inversiones Inmobiliarias,,,,
element_2587,sunat_tabla_34,3C0214,Compra de Inversiones Inmobiliarias,Compra de Inversiones Inmobiliarias,,,,
element_2588,sunat_tabla_34,3C0215,"Desembolsos por Obras en Curso de Inmuebles, Maquinaria y Equipo","Desembolsos por Obras en Curso de Inmuebles, Maquinaria y Equipo",,,,
element_2589,sunat_tabla_34,3C0218,Venta de Subsidiarias y otras Unidades de Negocios,Venta de Subsidiarias y otras Unidades de Negocios,,,,
element_2590,sunat_tabla_34,3C0219,Compra de Subsidiarias y otras Unidades de Negocios,Compra de Subsidiarias y otras Unidades de Negocios,,,,
element_2591,sunat_tabla_34,3C02ST,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Inversión,Aumento (Disminución) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Inversión,,,,
element_2592,sunat_tabla_34,3C0301,Emisión de Acciones o Nuevos Aportes,Emisión de Acciones o Nuevos Aportes,,,,
element_2593,sunat_tabla_34,3C0303,Otros Cobros de Efectivo Relativos a la Actividad,Otros Cobros de Efectivo Relativos a la Actividad,,,,
element_2594,sunat_tabla_34,3C0305,Dividendos Pagados,Dividendos Pagados,,,,
element_2595,sunat_tabla_34,3C0306,Otros Pagos de Efectivo Relativos a la Actividad,Otros Pagos de Efectivo Relativos a la Actividad,,,,
element_2596,sunat_tabla_34,3C0307,Aumento de Sobregiros Bancarios,Aumento de Sobregiros Bancarios,,,,
element_2597,sunat_tabla_34,3C0308,Emisión y aceptación de Obligaciones Financieras,Emisión y aceptación de Obligaciones Financieras,,,,
element_2598,sunat_tabla_34,3C0309,Venta de Acciones Propias (Acciones en Tesorería),Venta de Acciones Propias (Acciones en Tesorería),,,,
element_2599,sunat_tabla_34,3C0310,Recompra de Acciones Propias (Acciones en Tesorería),Recompra de Acciones Propias (Acciones en Tesorería),,,,
element_2600,sunat_tabla_34,3C0311,Intereses y Rendimientos,Intereses y Rendimientos,,,,
element_2601,sunat_tabla_34,3C0312,Amortización o pago de Sobregiros Bancarios,Amortización o pago de Sobregiros Bancarios,,,,
element_2602,sunat_tabla_34,3C0315,Amortización o pago de Obligaciones Financieras,Amortización o pago de Obligaciones Financieras,,,,
element_2603,sunat_tabla_34,3C03ST,Aumento (Dism) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Financiación,Aumento (Dism) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Financiación,,,,
element_2604,sunat_tabla_34,3C0401,Aumento (Disminución) Neto de Efectivo y Equivalente de Efectivo,Aumento (Disminución) Neto de Efectivo y Equivalente de Efectivo,,,,
element_2605,sunat_tabla_34,3C0402,Saldo Efectivo y Equivalente de Efectivo al Inicio del Ejercicio,Saldo Efectivo y Equivalente de Efectivo al Inicio del Ejercicio,,,,
