id,table_id:id,name,description,element_char,element_float,element_percent,start_date,end_date
element_2_2192,see_tabla_02,2192,EL PriceTypeCode debe tener el valor 01 ,EL PriceTypeCode debe tener el valor 01 ,,,,
element_2_2193,see_tabla_02,2193,cac:TaxCategory/cac:TaxScheme/cbc:ID El dato ingresado no cumple con el estandar ,cac:TaxCategory/cac:TaxScheme/cbc:ID El dato ingresado no cumple con el estandar ,,,,
element_2_2194,see_tabla_02,2194,El codigo del tributo es invalido ,El codigo del tributo es invalido ,,,,
element_2_2195,see_tabla_02,2195,cac:TaxScheme/cbc:Name del item - No existe el tag o el dato ingresado no cumple con el estandar ,cac:TaxScheme/cbc:Name del item - No existe el tag o el dato ingresado no cumple con el estandar ,,,,
element_2_2196,see_tabla_02,2196,cac:TaxCategory/cac:TaxScheme/cbc:TaxTypeCode El dato ingresado no cumple con el estandar,cac:TaxCategory/cac:TaxScheme/cbc:TaxTypeCode El dato ingresado no cumple con el estandar,,,,
element_2_2197,see_tabla_02,2197,El tipo de afectacion del IGV es incorrecto ,El tipo de afectacion del IGV es incorrecto ,,,,
element_2_2198,see_tabla_02,2198,El Nombre Internacional debe ser VAT,El Nombre Internacional debe ser VAT,,,,
element_2_2199,see_tabla_02,2199,El sistema de calculo del ISC es incorrecto ,El sistema de calculo del ISC es incorrecto ,,,,
element_2_2200,see_tabla_02,2200,El Nombre Internacional debe ser EXC,El Nombre Internacional debe ser EXC,,,,
element_2_2201,see_tabla_02,2201,El tag cac:RequestedMonetaryTotal/cbc:PayableAmount debe tener informacion valida,El tag cac:RequestedMonetaryTotal/cbc:PayableAmount debe tener informacion valida,,,,
element_2_2202,see_tabla_02,2202,TaxAmount - El dato ingresado en impuestos globales no cumple con el estándar,TaxAmount - El dato ingresado en impuestos globales no cumple con el estándar,,,,
element_2_2203,see_tabla_02,2203,El XML no contiene el tag TaxAmount de impuestos globales,El XML no contiene el tag TaxAmount de impuestos globales,,,,
element_2_2204,see_tabla_02,2204,El tipo de documento modificado por la Nota de Debito debe ser factura electronica o ticket ,El tipo de documento modificado por la Nota de Debito debe ser factura electronica o ticket ,,,,
element_2_2205,see_tabla_02,2205,La serie o numero del documento modificado por la Nota de Debito no cumple con el formato establecido ,La serie o numero del documento modificado por la Nota de Debito no cumple con el formato establecido ,,,,
element_2_2206,see_tabla_02,2206,Debe indicar los documentos afectados por la Nota de Debito ,Debe indicar los documentos afectados por la Nota de Debito ,,,,
element_2_2207,see_tabla_02,2207,La factura relacionada en la nota de debito se encuentra de baja ,La factura relacionada en la nota de debito se encuentra de baja ,,,,
element_2_2208,see_tabla_02,2208,La factura relacionada en la nota de debito esta registrada como rechazada ,La factura relacionada en la nota de debito esta registrada como rechazada ,,,,
element_2_2209,see_tabla_02,2209,La factura relacionada en la Nota de debito no esta registrada ,La factura relacionada en la Nota de debito no esta registrada ,,,,
element_2_2210,see_tabla_02,2210,El dato ingresado no cumple con el formato RC-fecha-correlativo ,El dato ingresado no cumple con el formato RC-fecha-correlativo ,,,,
element_2_2211,see_tabla_02,2211,El XML no contiene el tag ID ,El XML no contiene el tag ID ,,,,
element_2_2212,see_tabla_02,2212,UBLVersionID - La versión del UBL del resumen de boletas no es correcta,UBLVersionID - La versión del UBL del resumen de boletas no es correcta,,,,
element_2_2213,see_tabla_02,2213,El XML no contiene el tag UBLVersionID,El XML no contiene el tag UBLVersionID,,,,
element_2_2214,see_tabla_02,2214,CustomizationID - La versión del resumen de boletas no es correcta,CustomizationID - La versión del resumen de boletas no es correcta,,,,
element_2_2215,see_tabla_02,2215,El XML no contiene el tag CustomizationID,El XML no contiene el tag CustomizationID,,,,
element_2_2216,see_tabla_02,2216,CustomerAssignedAccountID - El dato ingresado no cumple con el estandar ,CustomerAssignedAccountID - El dato ingresado no cumple con el estandar ,,,,
element_2_2217,see_tabla_02,2217,El XML no contiene el tag CustomerAssignedAccountID del emisor del documento ,El XML no contiene el tag CustomerAssignedAccountID del emisor del documento ,,,,
element_2_2218,see_tabla_02,2218,AdditionalAccountID - El dato ingresado no cumple con el estandar ,AdditionalAccountID - El dato ingresado no cumple con el estandar ,,,,
element_2_2219,see_tabla_02,2219,El XML no contiene el tag AdditionalAccountID del emisor del documento ,El XML no contiene el tag AdditionalAccountID del emisor del documento ,,,,
element_2_2220,see_tabla_02,2220,El ID debe coincidir con el nombre del archivo ,El ID debe coincidir con el nombre del archivo ,,,,
element_2_2221,see_tabla_02,2221,El RUC debe coincidir con el RUC del nombre del archivo ,El RUC debe coincidir con el RUC del nombre del archivo ,,,,
element_2_2222,see_tabla_02,2222,El contribuyente no está autorizado a emitir comprobantes electronicos,El contribuyente no está autorizado a emitir comprobantes electronicos,,,,
element_2_2223,see_tabla_02,2223,El archivo ya fue presentado anteriormente ,El archivo ya fue presentado anteriormente ,,,,
element_2_2224,see_tabla_02,2224,Numero de RUC SOL no coincide con RUC emisor,Numero de RUC SOL no coincide con RUC emisor,,,,
element_2_2225,see_tabla_02,2225,Numero de RUC del emisor no existe,Numero de RUC del emisor no existe,,,,
element_2_2226,see_tabla_02,2226,El contribuyente no esta activo,El contribuyente no esta activo,,,,
element_2_2227,see_tabla_02,2227,El contribuyente no cumple con tipo de empresa o tributos requeridos,El contribuyente no cumple con tipo de empresa o tributos requeridos,,,,
element_2_2228,see_tabla_02,2228,RegistrationName - El dato ingresado no cumple con el estandar ,RegistrationName - El dato ingresado no cumple con el estandar ,,,,
element_2_2229,see_tabla_02,2229,El XML no contiene el tag RegistrationName del emisor del documento ,El XML no contiene el tag RegistrationName del emisor del documento ,,,,
element_2_2230,see_tabla_02,2230,IssueDate - El dato ingresado no cumple con el patron YYYY-MM-DD,IssueDate - El dato ingresado no cumple con el patron YYYY-MM-DD,,,,
element_2_2231,see_tabla_02,2231,El XML no contiene el tag IssueDate,El XML no contiene el tag IssueDate,,,,
element_2_2232,see_tabla_02,2232,IssueDate- El dato ingresado no es valido,IssueDate- El dato ingresado no es valido,,,,
element_2_2233,see_tabla_02,2233,ReferenceDate - El dato ingresado no cumple con el patron YYYY-MM-DD ,ReferenceDate - El dato ingresado no cumple con el patron YYYY-MM-DD ,,,,
element_2_2234,see_tabla_02,2234,El XML no contiene el tag ReferenceDate,El XML no contiene el tag ReferenceDate,,,,
element_2_2235,see_tabla_02,2235,ReferenceDate- El dato ingresado no es valido,ReferenceDate- El dato ingresado no es valido,,,,
element_2_2236,see_tabla_02,2236,La fecha del IssueDate no debe ser mayor al Today ,La fecha del IssueDate no debe ser mayor al Today ,,,,
element_2_2237,see_tabla_02,2237,La fecha del ReferenceDate no debe ser mayor al Today ,La fecha del ReferenceDate no debe ser mayor al Today ,,,,
element_2_2238,see_tabla_02,2238,LineID - El dato ingresado no cumple con el estandar ,LineID - El dato ingresado no cumple con el estandar ,,,,
element_2_2239,see_tabla_02,2239,LineID - El dato ingresado debe ser correlativo mayor a cero ,LineID - El dato ingresado debe ser correlativo mayor a cero ,,,,
element_2_2240,see_tabla_02,2240,El XML no contiene el tag LineID de SummaryDocumentsLine ,El XML no contiene el tag LineID de SummaryDocumentsLine ,,,,
element_2_2241,see_tabla_02,2241,DocumentTypeCode - El valor del tipo de documento es invalido ,DocumentTypeCode - El valor del tipo de documento es invalido ,,,,
element_2_2242,see_tabla_02,2242,El XML no contiene el tag DocumentTypeCode ,El XML no contiene el tag DocumentTypeCode ,,,,
element_2_2243,see_tabla_02,2243,El dato ingresado no cumple con el patron SERIE ,El dato ingresado no cumple con el patron SERIE ,,,,
element_2_2244,see_tabla_02,2244,El XML no contiene el tag DocumentSerialID ,El XML no contiene el tag DocumentSerialID ,,,,
element_2_2245,see_tabla_02,2245,El dato ingresado en StartDocumentNumberID debe ser numerico ,El dato ingresado en StartDocumentNumberID debe ser numerico ,,,,
element_2_2246,see_tabla_02,2246,El XML no contiene el tag StartDocumentNumberID ,El XML no contiene el tag StartDocumentNumberID ,,,,
element_2_2247,see_tabla_02,2247,El dato ingresado en sac:EndDocumentNumberID debe ser numerico ,El dato ingresado en sac:EndDocumentNumberID debe ser numerico ,,,,
element_2_2248,see_tabla_02,2248,El XML no contiene el tag sac:EndDocumentNumberID ,El XML no contiene el tag sac:EndDocumentNumberID ,,,,
element_2_2249,see_tabla_02,2249,Los rangos deben ser mayores a cero ,Los rangos deben ser mayores a cero ,,,,
element_2_2250,see_tabla_02,2250,En el rango de comprobantes; el EndDocumentNumberID debe ser mayor o igual al StartInvoiceNumberID ,En el rango de comprobantes; el EndDocumentNumberID debe ser mayor o igual al StartInvoiceNumberID ,,,,
element_2_2251,see_tabla_02,2251,El dato ingresado en TotalAmount debe ser numerico mayor o igual a cero ,El dato ingresado en TotalAmount debe ser numerico mayor o igual a cero ,,,,
element_2_2252,see_tabla_02,2252,El XML no contiene el tag TotalAmount,El XML no contiene el tag TotalAmount,,,,
element_2_2253,see_tabla_02,2253,El dato ingresado en TotalAmount debe ser numerico mayor a cero,El dato ingresado en TotalAmount debe ser numerico mayor a cero,,,,
element_2_2254,see_tabla_02,2254,PaidAmount - El dato ingresado no cumple con el estandar ,PaidAmount - El dato ingresado no cumple con el estandar ,,,,
element_2_2255,see_tabla_02,2255,El XML no contiene el tag PaidAmount ,El XML no contiene el tag PaidAmount ,,,,
element_2_2256,see_tabla_02,2256,InstructionID - El dato ingresado no cumple con el estandar ,InstructionID - El dato ingresado no cumple con el estandar ,,,,
element_2_2257,see_tabla_02,2257,El XML no contiene el tag InstructionID ,El XML no contiene el tag InstructionID ,,,,
element_2_2258,see_tabla_02,2258,Debe indicar Referencia de Importes asociados a las boletas de venta,Debe indicar Referencia de Importes asociados a las boletas de venta,,,,
element_2_2259,see_tabla_02,2259,Debe indicar 3 Referencias de Importes asociados a las boletas de venta ,Debe indicar 3 Referencias de Importes asociados a las boletas de venta ,,,,
element_2_2260,see_tabla_02,2260,PaidAmount - El dato ingresado debe ser mayor o igual a 0.00,PaidAmount - El dato ingresado debe ser mayor o igual a 0.00,,,,
element_2_2261,see_tabla_02,2261,cbc:Amount - El dato ingresado no cumple con el estandar ,cbc:Amount - El dato ingresado no cumple con el estandar ,,,,
element_2_2262,see_tabla_02,2262,El XML no contiene el tag cbc:Amount,El XML no contiene el tag cbc:Amount,,,,
element_2_2263,see_tabla_02,2263,ChargeIndicator - El dato ingresado no cumple con el estandar ,ChargeIndicator - El dato ingresado no cumple con el estandar ,,,,
element_2_2264,see_tabla_02,2264,El XML no contiene el tag ChargeIndicator,El XML no contiene el tag ChargeIndicator,,,,
element_2_2265,see_tabla_02,2265,Debe indicar Información acerca del Importe Total de Otros Cargos ,Debe indicar Información acerca del Importe Total de Otros Cargos ,,,,
element_2_2266,see_tabla_02,2266,Debe indicar cargos mayores o iguales a cero,Debe indicar cargos mayores o iguales a cero,,,,
element_2_2267,see_tabla_02,2267,TaxScheme ID - El dato ingresado no cumple con el estandar ,TaxScheme ID - El dato ingresado no cumple con el estandar ,,,,
element_2_2268,see_tabla_02,2268,El codigo del tributo es invalido ,El codigo del tributo es invalido ,,,,
element_2_2269,see_tabla_02,2269,El XML no contiene el tag TaxScheme ID de Información acerca del importe total de un tipo particular de impuesto ,El XML no contiene el tag TaxScheme ID de Información acerca del importe total de un tipo particular de impuesto ,,,,
element_2_2270,see_tabla_02,2270,TaxScheme Name - El dato ingresado no cumple con el estandar ,TaxScheme Name - El dato ingresado no cumple con el estandar ,,,,
element_2_2271,see_tabla_02,2271,El XML no contiene el tag TaxScheme Name de impuesto ,El XML no contiene el tag TaxScheme Name de impuesto ,,,,
element_2_2272,see_tabla_02,2272,TaxScheme TaxTypeCode - El dato ingresado no cumple con el estandar,TaxScheme TaxTypeCode - El dato ingresado no cumple con el estandar,,,,
element_2_2273,see_tabla_02,2273,TaxAmount - El dato ingresado no cumple con el estandar ,TaxAmount - El dato ingresado no cumple con el estandar ,,,,
element_2_2274,see_tabla_02,2274,El XML no contiene el tag TaxAmount,El XML no contiene el tag TaxAmount,,,,
element_2_2275,see_tabla_02,2275,Si el codigo de tributo es 2000; el nombre del tributo debe ser ISC ,Si el codigo de tributo es 2000; el nombre del tributo debe ser ISC ,,,,
element_2_2276,see_tabla_02,2276,Si el codigo de tributo es 1000; el nombre del tributo debe ser IGV ,Si el codigo de tributo es 1000; el nombre del tributo debe ser IGV ,,,,
element_2_2277,see_tabla_02,2277,No se ha consignado ninguna informacion del importe total de tributos ,No se ha consignado ninguna informacion del importe total de tributos ,,,,
element_2_2278,see_tabla_02,2278,Debe indicar Información acerca del importe total de ISC e IGV ,Debe indicar Información acerca del importe total de ISC e IGV ,,,,
element_2_2279,see_tabla_02,2279,Debe indicar Items de consolidado de documentos,Debe indicar Items de consolidado de documentos,,,,
element_2_2280,see_tabla_02,2280,Existen problemas con la informacion del resumen de comprobantes,Existen problemas con la informacion del resumen de comprobantes,,,,
element_2_2281,see_tabla_02,2281,Error en la validacion de los rangos de los comprobantes,Error en la validacion de los rangos de los comprobantes,,,,
element_2_2282,see_tabla_02,2282,Existe documento ya informado anteriormente ,Existe documento ya informado anteriormente ,,,,
element_2_2283,see_tabla_02,2283,El dato ingresado no cumple con el formato RA-fecha-correlativo ,El dato ingresado no cumple con el formato RA-fecha-correlativo ,,,,
element_2_2284,see_tabla_02,2284,El XML no contiene el tag ID,El XML no contiene el tag ID,,,,
element_2_2285,see_tabla_02,2285,El ID debe coincidir con el nombre del archivo ,El ID debe coincidir con el nombre del archivo ,,,,
element_2_2286,see_tabla_02,2286,El RUC debe coincidir con el RUC del nombre del archivo ,El RUC debe coincidir con el RUC del nombre del archivo ,,,,
element_2_2287,see_tabla_02,2287,AdditionalAccountID - El dato ingresado no cumple con el estandar ,AdditionalAccountID - El dato ingresado no cumple con el estandar ,,,,
element_2_2288,see_tabla_02,2288,El XML no contiene el tag AdditionalAccountID del emisor del documento ,El XML no contiene el tag AdditionalAccountID del emisor del documento ,,,,
element_2_2289,see_tabla_02,2289,CustomerAssignedAccountID - El dato ingresado no cumple con el estándar,CustomerAssignedAccountID - El dato ingresado no cumple con el estándar,,,,
element_2_2290,see_tabla_02,2290,El XML no contiene el tag CustomerAssignedAccountID del emisor del documento,El XML no contiene el tag CustomerAssignedAccountID del emisor del documento,,,,
element_2_2291,see_tabla_02,2291,El contribuyente no esta autorizado a emitir comprobantes electrónicos,El contribuyente no esta autorizado a emitir comprobantes electrónicos,,,,
element_2_2292,see_tabla_02,2292,Numero de RUC SOL no coincide con RUC emisor,Numero de RUC SOL no coincide con RUC emisor,,,,
element_2_2293,see_tabla_02,2293,Numero de RUC del emisor no existe,Numero de RUC del emisor no existe,,,,
element_2_2294,see_tabla_02,2294,El contribuyente no esta activo,El contribuyente no esta activo,,,,
element_2_2295,see_tabla_02,2295,El contribuyente no cumple con tipo de empresa o tributos requeridos,El contribuyente no cumple con tipo de empresa o tributos requeridos,,,,
element_2_2296,see_tabla_02,2296,RegistrationName - El dato ingresado no cumple con el estandar ,RegistrationName - El dato ingresado no cumple con el estandar ,,,,
element_2_2297,see_tabla_02,2297,El XML no contiene el tag RegistrationName del emisor del documento ,El XML no contiene el tag RegistrationName del emisor del documento ,,,,
element_2_2298,see_tabla_02,2298,IssueDate - El dato ingresado no cumple con el patron YYYY-MM-DD,IssueDate - El dato ingresado no cumple con el patron YYYY-MM-DD,,,,
element_2_2299,see_tabla_02,2299,El XML no contiene el tag IssueDate ,El XML no contiene el tag IssueDate ,,,,
element_2_2300,see_tabla_02,2300,IssueDate - El dato ingresado no es valido,IssueDate - El dato ingresado no es valido,,,,
element_2_2301,see_tabla_02,2301,La fecha del IssueDate no debe ser mayor al Today ,La fecha del IssueDate no debe ser mayor al Today ,,,,
element_2_2302,see_tabla_02,2302,ReferenceDate - El dato ingresado no cumple con el patron YYYY-MM-DD ,ReferenceDate - El dato ingresado no cumple con el patron YYYY-MM-DD ,,,,
element_2_2303,see_tabla_02,2303,El XML no contiene el tag ReferenceDate,El XML no contiene el tag ReferenceDate,,,,
element_2_2304,see_tabla_02,2304,ReferenceDate - El dato ingresado no es valido,ReferenceDate - El dato ingresado no es valido,,,,
element_2_2305,see_tabla_02,2305,LineID - El dato ingresado no cumple con el estandar ,LineID - El dato ingresado no cumple con el estandar ,,,,
element_2_2306,see_tabla_02,2306,LineID - El dato ingresado debe ser correlativo mayor a cero ,LineID - El dato ingresado debe ser correlativo mayor a cero ,,,,
element_2_2307,see_tabla_02,2307,El XML no contiene el tag LineID de VoidedDocumentsLine ,El XML no contiene el tag LineID de VoidedDocumentsLine ,,,,
element_2_2308,see_tabla_02,2308,DocumentTypeCode - El valor del tipo de documento es invalido ,DocumentTypeCode - El valor del tipo de documento es invalido ,,,,
element_2_2309,see_tabla_02,2309,El XML no contiene el tag DocumentTypeCode ,El XML no contiene el tag DocumentTypeCode ,,,,
element_2_2310,see_tabla_02,2310,El dato ingresado no cumple con el patron SERIE ,El dato ingresado no cumple con el patron SERIE ,,,,
element_2_2311,see_tabla_02,2311,El XML no contiene el tag DocumentSerialID ,El XML no contiene el tag DocumentSerialID ,,,,
element_2_2312,see_tabla_02,2312,El dato ingresado en DocumentNumberID debe ser numerico y como maximo de 8 digitos ,El dato ingresado en DocumentNumberID debe ser numerico y como maximo de 8 digitos ,,,,
element_2_2313,see_tabla_02,2313,El XML no contiene el tag DocumentNumberID ,El XML no contiene el tag DocumentNumberID ,,,,
element_2_2314,see_tabla_02,2314,El dato ingresado en VoidReasonDescription debe contener información válida ,El dato ingresado en VoidReasonDescription debe contener información válida ,,,,
element_2_2315,see_tabla_02,2315,El XML no contiene el tag VoidReasonDescription ,El XML no contiene el tag VoidReasonDescription ,,,,
element_2_2316,see_tabla_02,2316,Debe indicar Items en VoidedDocumentsLine,Debe indicar Items en VoidedDocumentsLine,,,,
element_2_2317,see_tabla_02,2317,Error al procesar el resumen de anulados,Error al procesar el resumen de anulados,,,,
element_2_2318,see_tabla_02,2318,CustomizationID - La version del documento no es correcta,CustomizationID - La version del documento no es correcta,,,,
element_2_2319,see_tabla_02,2319,El XML no contiene el tag CustomizationID,El XML no contiene el tag CustomizationID,,,,
element_2_2320,see_tabla_02,2320,UBLVersionID - La version del UBL  no es la correcta,UBLVersionID - La version del UBL  no es la correcta,,,,
element_2_2321,see_tabla_02,2321,El XML no contiene el tag UBLVersionID,El XML no contiene el tag UBLVersionID,,,,
element_2_2322,see_tabla_02,2322,Error en la validacion de los rangos,Error en la validacion de los rangos,,,,
element_2_2323,see_tabla_02,2323,Existe documento ya informado anteriormente en una comunicacion de baja ,Existe documento ya informado anteriormente en una comunicacion de baja ,,,,
element_2_2324,see_tabla_02,2324,El archivo de comunicacion de baja ya fue presentado anteriormente ,El archivo de comunicacion de baja ya fue presentado anteriormente ,,,,
element_2_2325,see_tabla_02,2325,El certificado usado no es el comunicado a SUNAT ,El certificado usado no es el comunicado a SUNAT ,,,,
element_2_2326,see_tabla_02,2326,El certificado usado se encuentra de baja ,El certificado usado se encuentra de baja ,,,,
element_2_2327,see_tabla_02,2327,El certificado usado no se encuentra vigente ,El certificado usado no se encuentra vigente ,,,,
element_2_2328,see_tabla_02,2328,El certificado usado se encuentra revocado ,El certificado usado se encuentra revocado ,,,,
element_2_2329,see_tabla_02,2329,La fecha de emision se encuentra fuera del limite permitido ,La fecha de emision se encuentra fuera del limite permitido ,,,,
element_2_2330,see_tabla_02,2330,La fecha de generación de la comunicación debe ser igual a la fecha consignada en el nombre del archivo ,La fecha de generación de la comunicación debe ser igual a la fecha consignada en el nombre del archivo ,,,,
element_2_2331,see_tabla_02,2331,Número de RUC del nombre del archivo no coincide con el consignado en el contenido del archivo XML,Número de RUC del nombre del archivo no coincide con el consignado en el contenido del archivo XML,,,,
element_2_2332,see_tabla_02,2332,Número de Serie del nombre del archivo no coincide con el consignado en el contenido del archivo XML,Número de Serie del nombre del archivo no coincide con el consignado en el contenido del archivo XML,,,,
element_2_2333,see_tabla_02,2333,Número de documento en el nombre del archivo no coincide con el consignado en el contenido del XML,Número de documento en el nombre del archivo no coincide con el consignado en el contenido del XML,,,,
element_2_2334,see_tabla_02,2334,El documento electrónico ingresado ha sido alterado ,El documento electrónico ingresado ha sido alterado ,,,,
element_2_2335,see_tabla_02,2335,El documento electrónico ingresado ha sido alterado ,El documento electrónico ingresado ha sido alterado ,,,,
element_2_2336,see_tabla_02,2336,Ocurrió un error en el proceso de validación de la firma digital ,Ocurrió un error en el proceso de validación de la firma digital ,,,,
element_2_2337,see_tabla_02,2337,La moneda debe ser la misma en todo el documento ,La moneda debe ser la misma en todo el documento ,,,,
element_2_2338,see_tabla_02,2338,La moneda debe ser la misma en todo el documento ,La moneda debe ser la misma en todo el documento ,,,,
element_2_2339,see_tabla_02,2339,El dato ingresado en PayableAmount no cumple con el formato establecido ,El dato ingresado en PayableAmount no cumple con el formato establecido ,,,,
element_2_2340,see_tabla_02,2340,El valor ingresado en AdditionalMonetaryTotal/cbc:ID es incorrecto ,El valor ingresado en AdditionalMonetaryTotal/cbc:ID es incorrecto ,,,,
element_2_2341,see_tabla_02,2341,AdditionalMonetaryTotal/cbc:ID debe tener valor ,AdditionalMonetaryTotal/cbc:ID debe tener valor ,,,,
element_2_2342,see_tabla_02,2342,Fecha de emision de la factura no coincide con la informada en la comunicacion ,Fecha de emision de la factura no coincide con la informada en la comunicacion ,,,,
element_2_2343,see_tabla_02,2343,cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount - El dato ingresado no cumple con el estandar ,cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount - El dato ingresado no cumple con el estandar ,,,,
element_2_2344,see_tabla_02,2344,El XML no contiene el tag cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount,El XML no contiene el tag cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount,,,,
element_2_2345,see_tabla_02,2345,La serie no corresponde al tipo de comprobante ,La serie no corresponde al tipo de comprobante ,,,,
element_2_2346,see_tabla_02,2346,La fecha de generación del resumen debe ser igual a la fecha consignada en el nombre del archivo ,La fecha de generación del resumen debe ser igual a la fecha consignada en el nombre del archivo ,,,,
element_2_2347,see_tabla_02,2347,Los rangos informados en el archivo XML se encuentran duplicados o superpuestos,Los rangos informados en el archivo XML se encuentran duplicados o superpuestos,,,,
element_2_2348,see_tabla_02,2348,Los documentos informados en el archivo XML se encuentran duplicados,Los documentos informados en el archivo XML se encuentran duplicados,,,,
element_2_2349,see_tabla_02,2349,Debe consignar solo un elemento sac:AdditionalMonetaryTotal con cbc:ID igual a 1001 ,Debe consignar solo un elemento sac:AdditionalMonetaryTotal con cbc:ID igual a 1001 ,,,,
element_2_2350,see_tabla_02,2350,Debe consignar solo un elemento sac:AdditionalMonetaryTotal con cbc:ID igual a 1002 ,Debe consignar solo un elemento sac:AdditionalMonetaryTotal con cbc:ID igual a 1002 ,,,,
element_2_2351,see_tabla_02,2351,Debe consignar solo un elemento sac:AdditionalMonetaryTotal con cbc:ID igual a 1003 ,Debe consignar solo un elemento sac:AdditionalMonetaryTotal con cbc:ID igual a 1003 ,,,,
element_2_2352,see_tabla_02,2352,Debe consignar solo un elemento cac:TaxTotal a nivel global para IGV (cbc:ID igual a 1000) ,Debe consignar solo un elemento cac:TaxTotal a nivel global para IGV (cbc:ID igual a 1000) ,,,,
element_2_2353,see_tabla_02,2353,Debe consignar solo un elemento cac:TaxTotal a nivel global para ISC (cbc:ID igual a 2000) ,Debe consignar solo un elemento cac:TaxTotal a nivel global para ISC (cbc:ID igual a 2000) ,,,,
element_2_2354,see_tabla_02,2354,Debe consignar solo un elemento cac:TaxTotal a nivel global para Otros (cbc:ID igual a 9999) ,Debe consignar solo un elemento cac:TaxTotal a nivel global para Otros (cbc:ID igual a 9999) ,,,,
element_2_2355,see_tabla_02,2355,Debe consignar solo un elemento cac:TaxTotal a nivel de item para IGV (cbc:ID igual a 1000) ,Debe consignar solo un elemento cac:TaxTotal a nivel de item para IGV (cbc:ID igual a 1000) ,,,,
element_2_2356,see_tabla_02,2356,Debe consignar solo un elemento cac:TaxTotal a nivel de item para ISC (cbc:ID igual a 2000) ,Debe consignar solo un elemento cac:TaxTotal a nivel de item para ISC (cbc:ID igual a 2000) ,,,,
element_2_2357,see_tabla_02,2357,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 01 ,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 01 ,,,,
element_2_2358,see_tabla_02,2358,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 02 ,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 02 ,,,,
element_2_2359,see_tabla_02,2359,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 03 ,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 03 ,,,,
element_2_2360,see_tabla_02,2360,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 04,Debe consignar solo un elemento sac:BillingPayment a nivel de item con cbc:InstructionID igual a 04,,,,
element_2_2361,see_tabla_02,2361,Debe consignar solo un elemento cac:TaxTotal a nivel de item para Otros (cbc:ID igual a 9999) ,Debe consignar solo un elemento cac:TaxTotal a nivel de item para Otros (cbc:ID igual a 9999) ,,,,
element_2_2362,see_tabla_02,2362,Debe consignar solo un tag cac:AccountingSupplierParty/cbc:AdditionalAccountID ,Debe consignar solo un tag cac:AccountingSupplierParty/cbc:AdditionalAccountID ,,,,
element_2_2363,see_tabla_02,2363,Debe consignar solo un tag cac:AccountingCustomerParty/cbc:AdditionalAccountID ,Debe consignar solo un tag cac:AccountingCustomerParty/cbc:AdditionalAccountID ,,,,
element_2_2364,see_tabla_02,2364,El comprobante contiene un tipo y número de Guía de Remisión repetido ,El comprobante contiene un tipo y número de Guía de Remisión repetido ,,,,
element_2_2365,see_tabla_02,2365,El comprobante contiene un tipo y número de Documento Relacionado repetido ,El comprobante contiene un tipo y número de Documento Relacionado repetido ,,,,
element_2_2366,see_tabla_02,2366,El codigo en el tag sac:AdditionalProperty/cbc:ID debe tener 4 posiciones,El codigo en el tag sac:AdditionalProperty/cbc:ID debe tener 4 posiciones,,,,
element_2_2367,see_tabla_02,2367,El dato ingresado en PriceAmount del Precio de venta unitario por item no cumple con el formato establecido ,El dato ingresado en PriceAmount del Precio de venta unitario por item no cumple con el formato establecido ,,,,
element_2_2368,see_tabla_02,2368,El dato ingresado en TaxSubtotal/cbc:TaxAmount del item no cumple con el formato establecido ,El dato ingresado en TaxSubtotal/cbc:TaxAmount del item no cumple con el formato establecido ,,,,
element_2_2369,see_tabla_02,2369,El dato ingresado en PriceAmount del Valor de venta unitario por item no cumple con el formato establecido ,El dato ingresado en PriceAmount del Valor de venta unitario por item no cumple con el formato establecido ,,,,
element_2_2370,see_tabla_02,2370,El dato ingresado en LineExtensionAmount del item no cumple con el formato establecido ,El dato ingresado en LineExtensionAmount del item no cumple con el formato establecido ,,,,
element_2_2371,see_tabla_02,2371,El XML no contiene el tag cbc:TaxExemptionReasonCode de Afectacion al IGV ,El XML no contiene el tag cbc:TaxExemptionReasonCode de Afectacion al IGV ,,,,
element_2_2372,see_tabla_02,2372,El tag en el item cac:TaxTotal/cbc:TaxAmount debe tener el mismo valor que cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount ,El tag en el item cac:TaxTotal/cbc:TaxAmount debe tener el mismo valor que cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount ,,,,
element_2_2373,see_tabla_02,2373,Si existe monto de ISC en el ITEM debe especificar el sistema de calculo ,Si existe monto de ISC en el ITEM debe especificar el sistema de calculo ,,,,
